Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1,0.0,0.0,0.0,72.0,1.0,72.0,72.0,0.1,37.0,37.0,0.0,0.022634029388427734,,,,,,,,,,,,,,,,,,,,,18.56895011060183,13.46526854876965,36.31110948202617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,102.0,2.0,30.0,102.0,0.1,8.0,8.0,0.0,3.375438928604126,,,,,,,,,,,,,,,,,,,,,5.805475389669215,3.501097837119172,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,0.0,0.0,194.0,3.0,92.0,194.0,0.1,33.0,33.0,0.0,12.85588550567627,,,,,,,,,,,,,,,,,,,,,14.557357576714892,12.940285320991809,32.332968324397704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,0.0,0.0,237.0,4.0,43.0,237.0,0.1,10.0,10.0,0.0,17.44988250732422,,,,,,,,,,,,,,,,,,,,,4.607240737317516,4.940868976531879,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,0.0,0.0,276.0,5.0,39.0,276.0,0.1,13.0,13.0,0.0,21.686014413833618,,,,,,,,,,,,,,,,,,,,,5.621559208725214,6.395182118015011,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,325.0,6.0,49.0,325.0,0.1,27.0,27.0,0.0,26.917320251464844,,,,,,,,,,,,,,,,,,,,,15.310763511849162,11.339177136347613,26.78032115013315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.0,0.0,404.0,7.0,79.0,404.0,0.1,51.0,51.0,0.0,35.0756676197052,,,,,,,,,,,,,,,,,,,,,26.90741565889475,17.435968790567312,49.8122776137389,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,0.0,0.0,451.0,8.0,47.0,451.0,0.1,9.0,9.0,0.0,40.05985879898071,,,,,,,,,,,,,,,,,,,,,3.981317368460716,4.430147966999621,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,0.0,0.0,483.0,9.0,32.0,483.0,0.1,10.0,10.0,0.0,43.52856779098511,,,,,,,,,,,,,,,,,,,,,6.190979740770413,4.795725094219783,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,0.0,0.0,517.0,10.0,34.0,517.0,0.1,9.0,9.0,0.0,47.293113708496094,,,,,,,,,,,,,,,,,,,,,5.503585774048637,4.330405959245623,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,0.0,0.0,556.0,11.0,39.0,556.0,0.1,12.0,12.0,0.0,51.526867389678955,,,,,,,,,,,,,,,,,,,,,5.491634753399836,5.9317918760227215,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,581.0,12.0,25.0,581.0,0.1,0.0,0.0,0.0,54.33833861351013,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,655.0,13.0,74.0,655.0,0.1,38.0,38.0,0.0,62.02880668640137,,,,,,,,,,,,,,,,,,,,,18.2153558388159,14.529008170337498,37.35546578630793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,0.0,689.0,14.0,34.0,689.0,0.1,12.0,12.0,0.0,65.61160778999329,,,,,,,,,,,,,,,,,,,,,6.299228099488047,5.939139222152656,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,0.0,714.0,15.0,25.0,714.0,0.1,0.0,0.0,0.0,68.5960910320282,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,0.0,760.0,16.0,46.0,760.0,0.1,26.0,26.0,0.0,73.54846239089966,,,,,,,,,,,,,,,,,,,,,14.83484534772661,10.135803626796008,25.77767218541896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,0.0,827.0,17.0,67.0,827.0,0.1,38.0,38.0,0.0,80.5547308921814,,,,,,,,,,,,,,,,,,,,,20.118452717498155,13.959194464414043,37.35546578630793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,0.0,861.0,18.0,34.0,861.0,0.1,8.0,8.0,0.0,84.18845438957214,,,,,,,,,,,,,,,,,,,,,5.1224782850022486,3.783416866923019,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,896.0,19.0,35.0,896.0,0.1,7.0,7.0,0.0,87.9845724105835,,,,,,,,,,,,,,,,,,,,,4.549752435709659,3.286566046661012,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,930.0,20.0,34.0,930.0,0.1,10.0,10.0,0.0,91.54338884353638,,,,,,,,,,,,,,,,,,,,,5.826804461901565,4.875251397718968,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,76.0,1.0,76.0,1006.0,0.1,36.0,36.0,0.0,151.4141743183136,,,,,,,,,,,,,,,,,,,,,17.427794512048624,13.81534274702861,35.37633293060796,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,138.0,2.0,62.0,1068.0,0.1,25.0,25.0,0.0,157.94327640533447,,,,,,,,,,,,,,,,,,,,,10.669728450028963,10.346386335579018,24.78075919085972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,171.0,3.0,33.0,1101.0,0.1,12.0,12.0,0.0,161.62355399131775,,,,,,,,,,,,,,,,,,,,,6.4901137994725335,5.9248118051925,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,229.0,4.0,58.0,1159.0,0.1,22.0,22.0,0.0,167.7058401107788,,,,,,,,,,,,,,,,,,,,,11.587786745037489,9.102138034413937,21.78075919085972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,268.0,5.0,39.0,1198.0,0.1,10.0,10.0,0.0,171.8939528465271,,,,,,,,,,,,,,,,,,,,,5.079778248837262,4.951324514121922,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,307.0,6.0,39.0,1237.0,0.1,10.0,10.0,0.0,176.03320860862732,,,,,,,,,,,,,,,,,,,,,5.079778248837262,4.951324514121922,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,373.0,7.0,66.0,1303.0,0.1,36.0,36.0,0.0,182.92666149139404,,,,,,,,,,,,,,,,,,,,,20.068369438116598,12.914735915697026,35.37633293060796,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,0.0,409.0,8.0,36.0,1339.0,0.1,9.0,9.0,0.0,186.87668228149414,,,,,,,,,,,,,,,,,,,,,5.197831008823712,4.393162470867284,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,441.0,9.0,32.0,1371.0,0.1,12.0,12.0,0.0,190.29867601394653,,,,,,,,,,,,,,,,,,,,,6.69292985570605,5.902791066981254,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,476.0,10.0,35.0,1406.0,0.1,10.0,10.0,0.0,194.5331907272339,,,,,,,,,,,,,,,,,,,,,5.660324334418663,4.902175008766928,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,519.0,11.0,43.0,1449.0,0.1,10.0,10.0,0.0,199.37335443496704,,,,,,,,,,,,,,,,,,,,,4.607240737317516,4.940868976531879,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,548.0,12.0,29.0,1478.0,0.1,0.0,0.0,0.0,202.82388734817505,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,630.0,13.0,82.0,1560.0,0.1,47.0,47.0,0.0,211.3168535232544,,,,,,,,,,,,,,,,,,,,,28.013453422831358,15.112012077131677,45.65206366792762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,683.0,14.0,53.0,1613.0,0.1,23.0,23.0,0.0,216.8659565448761,,,,,,,,,,,,,,,,,,,,,12.651952995400478,9.243249587914937,22.78075919085972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,716.0,15.0,33.0,1646.0,0.1,9.0,9.0,0.0,220.36141514778137,,,,,,,,,,,,,,,,,,,,,5.670361100534959,4.286606405004191,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,781.0,16.0,65.0,1711.0,0.1,22.0,22.0,0.0,227.41468000411987,,,,,,,,,,,,,,,,,,,,,9.935010829461229,9.154198333769852,21.785826244617407,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,846.0,17.0,65.0,1776.0,0.1,40.0,40.0,0.0,234.21911239624023,,,,,,,,,,,,,,,,,,,,,21.858555307974733,14.767992364852805,39.3195802298563,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,961.0,18.0,115.0,1891.0,0.1,59.0,59.0,0.0,246.2825174331665,,,,,,,,,,,,,,,,,,,,,27.352720267552428,20.493040152448216,56.98334185722989,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,990.0,19.0,29.0,1920.0,0.1,8.0,8.0,0.0,249.4321789741516,,,,,,,,,,,,,,,,,,,,,6.0056641962095325,3.387934200510659,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,1043.0,20.0,53.0,1973.0,0.1,23.0,23.0,0.0,255.29223155975342,,,,,,,,,,,,,,,,,,,,,11.583632144471713,9.049750776975939,22.79287038350839,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,146.0,1.0,146.0,2119.0,0.1,103.0,103.0,0.0,435.60803961753845,,,,,,,,,,,,,,,,,,,,,52.523107592782765,30.54990863354781,97.16116769162124,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,177.0,2.0,31.0,2150.0,0.1,11.0,11.0,0.0,439.03483271598816,,,,,,,,,,,,,,,,,,,,,6.6816005319874225,5.310203624065253,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,233.0,3.0,56.0,2206.0,0.1,23.0,23.0,0.0,445.0298819541931,,,,,,,,,,,,,,,,,,,,,11.486251234903566,9.305647725956618,22.785826244617407,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,282.0,4.0,49.0,2255.0,0.1,21.0,21.0,0.0,450.3391065597534,,,,,,,,,,,,,,,,,,,,,12.63387718859714,7.721675563550413,20.79287038350839,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,373.0,5.0,91.0,2346.0,0.1,54.0,54.0,0.0,459.9754159450531,,,,,,,,,,,,,,,,,,,,,25.756366196843757,19.881095453862525,52.647521673678376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,425.0,6.0,52.0,2398.0,0.1,23.0,23.0,0.0,465.68006658554077,,,,,,,,,,,,,,,,,,,,,12.36980902220384,9.073411622968301,22.785826244617407,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,505.0,7.0,80.0,2478.0,0.1,34.0,34.0,0.0,474.20236587524414,,,,,,,,,,,,,,,,,,,,,15.532387382849482,12.724477704892331,33.386067496343,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,562.0,8.0,57.0,2535.0,0.1,28.0,28.0,0.0,480.29306268692017,,,,,,,,,,,,,,,,,,,,,12.138152153462821,11.726840088579873,27.77656819543003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
