episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-4.296189229415949,-2.209100805496141,-14.389049151382139,-30.0,0.6493412479758263,[-30.0, 0.6493412479758263],0.0,False,True,0.3486349736839928,0,40.20425202998344,7.31,prepare,0.0
0,2.0,-4.296130627837506,-2.2091181846929033,-14.390150108048408,-30.0,0.7479342396836728,[-30.0, 0.7479342396836728],1.0,False,True,0.34878690317619543,0,40.20425202998344,7.367,in_progress,0.0
0,3.0,-4.288843651385342,-2.2107652350783877,-14.359093859107002,-30.0,0.632818415760994,[-30.0, 0.632818415760994],1.0,False,True,0.36736127491548076,0,40.20425202998344,7.445,in_progress,0.0
0,4.0,-4.245936101270964,-2.2305146713777773,-16.408329879635428,-29.50422763824463,0.5,[-29.50422763824463, 0.5],1.0,False,True,0.48294471893435387,1,40.20425202998344,7.5,in_progress,0.0
0,5.0,-4.2397929140859185,-2.2336455603903524,-16.719792843217252,-4.509599357843399,0.6105121076107025,[-4.509599357843399, 0.6105121076107025],1.0,False,True,0.49968058859880765,1,40.20425202998344,7.538,in_progress,0.0
0,6.0,-4.195085246101189,-2.256132834111496,-18.727575619695745,-12.554275095462799,0.8144349753856659,[-12.554275095462799, 0.8144349753856659],1.0,False,True,0.6212933224966943,1,40.20425202998344,7.643,in_progress,0.0
0,7.0,-4.159446644216755,-2.276061669327884,-20.546899309719766,3.770420104265213,0.7649501794949174,[3.770420104265213, 0.7649501794949174],1.0,False,True,0.7194747999862178,1,40.20425202998344,7.688,in_progress,0.0
0,8.0,-4.11501305794551,-2.3012081354725287,-22.38292993682191,-1.815287321805954,0.8023417070508003,[-1.815287321805954, 0.8023417070508003],1.0,False,True,0.841977822588496,1,40.20425202998344,7.747,in_progress,0.0
0,9.0,-4.05390835109823,-2.335992553241167,-24.365785122921505,-17.627586722373962,0.8736663535237312,[-17.627586722373962, 0.8736663535237312],1.0,False,True,1.0106575635651183,1,40.20425202998344,7.816,in_progress,0.0
0,10.0,-4.012350994618428,-2.3639788131200765,-26.310481006162046,3.0944737046957016,0.7191616948693991,[3.0944737046957016, 0.7191616948693991],1.0,False,True,1.1280440216366645,1,40.20425202998344,7.873,in_progress,0.0
0,11.0,-3.9564134734151253,-2.4030639222981267,-28.56621152843754,22.823331356048584,0.9480885416269302,[22.823331356048584, 0.9480885416269302],1.0,False,True,1.2869215031910815,2,40.20425202998344,7.976,in_progress,0.0
0,12.0,-3.8979118807678796,-2.44584647621328,-30.71335895882138,11.625531613826752,0.929727092385292,[11.625531613826752, 0.929727092385292],0.5,False,True,1.4542557978296697,2,40.20425202998344,8.009,in_progress,0.0
0,13.0,-3.875914236331859,-2.4612244318125955,-31.211232537803937,30.0,0.5764045566320419,[30.0, 0.5764045566320419],0.5,False,True,1.5164039079830114,2,40.20425202998344,8.069,in_progress,0.0
0,14.0,-3.800584246772409,-2.504451489060233,-30.736748138566803,30.0,0.5815297216176987,[30.0, 0.5815297216176987],0.5,False,True,1.7245092198759149,2,40.20425202998344,8.172,in_progress,0.0
0,15.0,-3.758623474458171,-2.523556866082038,-29.597526692213915,30.0,0.6837305501103401,[30.0, 0.6837305501103401],0.5,False,True,1.8373769498125327,2,40.20425202998344,8.22,in_progress,0.0
0,16.0,-3.7301516739698886,-2.53533752273531,-28.729855397299144,18.416925072669983,0.7994854934513569,[18.416925072669983, 0.7994854934513569],0.5,False,True,1.9132354447082542,3,40.20425202998344,8.267,in_progress,0.0
0,17.0,-3.69199857505053,-2.5496605585978864,-27.40414812192083,22.795148491859436,0.7765672840178013,[22.795148491859436, 0.7765672840178013],0.5,False,True,2.0139900060708302,3,40.20425202998344,8.362,in_progress,0.0
0,18.0,-3.6262374240461424,-2.5694936818562204,-24.658897833009924,30.0,0.6531390473246574,[30.0, 0.6531390473246574],0.5,False,True,2.184672471115764,3,40.20425202998344,8.47,in_progress,0.0
0,19.0,-3.5481537205872256,-2.5813269588604246,-19.849214110318872,13.006718158721924,0.8784418404102325,[13.006718158721924, 0.8784418404102325],0.5,False,True,2.3797089658363015,3,40.20425202998344,8.493,in_progress,0.0
0,20.0,-3.5325973189686137,-2.582271160434378,-18.764466947167406,2.0466969162225723,0.7815418690443039,[2.0466969162225723, 0.7815418690443039],0.5,False,True,2.417792670604146,3,40.20425202998344,8.573,in_progress,0.0
0,21.0,-3.4388320185812464,-2.5876743155467055,-13.52179920698125,13.120185434818268,0.5516867637634277,[13.120185434818268, 0.5516867637634277],0.5,False,True,2.6471639276201313,4,40.20425202998344,8.632,in_progress,0.0
0,22.0,-3.373094786300624,-2.5845587282822335,-9.316309822193197,5.273564457893372,0.8336552679538727,[5.273564457893372, 0.8336552679538727],0.5,False,True,2.8037516664695965,4,40.20425202998344,8.682,in_progress,0.0
0,23.0,-3.353463623234454,-2.582343827139441,-7.972182662315261,-0.6104143336415291,0.8288642764091492,[-0.6104143336415291, 0.8288642764091492],0.5,False,True,2.8497283272561535,4,40.20425202998344,8.788,in_progress,0.0
0,24.0,-3.2738065024430307,-2.574468204818559,-3.9116478939516184,-10.130778551101685,0.6630147248506546,[-10.130778551101685, 0.6630147248506546],1.0,False,True,3.0367756932967946,4,40.20425202998344,8.815,in_progress,0.0
0,25.0,-3.234541932959365,-2.5720208869132173,-2.5670117197935243,1.5012364089488983,0.5437890142202377,[1.5012364089488983, 0.5437890142202377],1.0,False,True,3.1299690170587633,4,40.20425202998344,8.905,in_progress,0.0
0,26.0,-3.162568562194577,-2.564521306439975,-0.15884778268357844,-23.845680356025696,0.7342906687408686,[-23.845680356025696, 0.7342906687408686],1.0,False,True,3.2989589259304717,4,40.20425202998344,8.917,in_progress,0.0
0,27.0,-3.132061771247199,-2.561842774369324,0.507471061763236,-10.925269424915314,0.6121459901332855,[-10.925269424915314, 0.6121459901332855],1.0,False,True,3.370892274043977,4,40.20425202998344,9.03,in_progress,0.0
0,28.0,-3.0785426846681108,-2.5561400846580495,1.772198643544662,-13.79791796207428,0.5,[-13.79791796207428, 0.5],1.0,False,True,3.4964756180739007,5,40.20425202998344,9.109,in_progress,0.0
0,29.0,-3.0172606596424414,-2.552753059256221,2.0831427126163846,-10.15273779630661,0.5307802259922028,[-10.15273779630661, 0.5307802259922028],1.0,False,True,3.6421904245155456,5,40.20425202998344,9.165,in_progress,0.0
0,30.0,-2.9880790802849138,-2.5522036759136513,1.9646302064605088,6.334929317235947,0.5853296667337418,[6.334929317235947, 0.5853296667337418],1.0,False,True,3.7122258256915384,5,40.20425202998344,9.232,in_progress,0.0
0,31.0,-2.94596465718099,-2.5508086430379797,1.9010093322337995,-18.926298022270203,0.6424456685781479,[-18.926298022270203, 0.6424456685781479],1.0,False,True,3.8129366203118202,5,40.20425202998344,9.284,in_progress,0.0
0,32.0,-2.9058091154660404,-2.5497689500033203,1.8316463007174073,-27.044422030448914,0.7065886966884136,[-27.044422030448914, 0.7065886966884136],1.0,False,True,3.909159882942665,5,40.20425202998344,9.345,in_progress,0.0
0,33.0,-2.8616993467005027,-2.5526297122950945,0.8822848655846686,-20.18621027469635,0.7528894885908812,[-20.18621027469635, 0.7528894885908812],1.0,False,True,4.017289914986778,5,40.20425202998344,9.448,in_progress,0.0
0,34.0,-2.806203332989284,-2.557539472861646,-0.45391295376124796,-30.0,0.8098793067038059,[-30.0, 0.8098793067038059],1.0,False,True,4.154128064074229,6,40.20425202998344,9.482,in_progress,0.0
0,35.0,-2.7512515572538345,-2.5666242185893853,-2.374540367363549,0.0628285389393568,0.8475004658102989,[0.0628285389393568, 0.8475004658102989],1.0,False,True,4.292189481542799,6,40.20425202998344,9.592,in_progress,0.0
0,36.0,-2.6951197749600366,-2.5790642077171704,-4.651828720559057,-1.098938249051571,0.7776340842247009,[-1.098938249051571, 0.7776340842247009],1.0,False,True,4.435135102401506,6,40.20425202998344,9.627,in_progress,0.0
0,37.0,-2.6247591801879326,-2.5975258364522507,-7.431508914542932,-3.540635034441948,0.6861595138907433,[-3.540635034441948, 0.6861595138907433],1.0,False,True,4.61606754807574,6,40.20425202998344,9.689,in_progress,0.0
0,38.0,-2.5911998789386277,-2.6068951688582502,-8.634466751108112,-1.4615432918071747,0.7542657945305109,[-1.4615432918071747, 0.7542657945305109],1.0,False,True,4.702703139493487,6,40.20425202998344,9.774000000000001,in_progress,0.0
0,39.0,-2.528894901763896,-2.6264239753880805,-10.848382618459393,-6.039881855249405,0.6088347733020782,[-6.039881855249405, 0.6088347733020782],1.0,False,True,4.8648433265176525,6,40.20425202998344,9.829,in_progress,0.0
0,40.0,-2.4929368154584215,-2.6376576574836452,-11.87704779702021,0.7827695086598396,0.7003335952758789,[0.7827695086598396, 0.7003335952758789],1.0,False,True,4.9583968769419,7,40.20425202998344,9.914,in_progress,0.0
0,41.0,-2.4440281537974156,-2.6555052035431967,-13.58330414832581,-10.411924123764038,0.5453085899353027,[-10.411924123764038, 0.5453085899353027],1.0,False,True,5.087203604053125,7,40.20425202998344,9.953,in_progress,0.0
0,42.0,-2.4026323207424247,-2.671134764801921,-14.870560799429589,-1.195932850241661,0.5760094523429871,[-1.195932850241661, 0.5760094523429871],1.0,False,True,5.196542297925683,7,40.20425202998344,10.062,in_progress,0.0
0,43.0,-2.325474609046882,-2.700117640347235,-16.61224689825463,-4.311450272798538,0.5293309688568115,[-4.311450272798538, 0.5293309688568115],1.0,False,True,5.400217940460211,7,40.20425202998344,10.103,in_progress,0.0
0,44.0,-2.308473863721446,-2.7080099868144685,-17.26546012522972,-30.0,0.7487245267257094,[-30.0, 0.7487245267257094],1.0,False,True,5.446029068997074,7,40.20425202998344,10.15,in_progress,0.0
0,45.0,-2.250102497396676,-2.73834599752369,-19.87823782397995,4.120983928442001,0.6920140236616135,[4.120983928442001, 0.6920140236616135],1.0,False,True,5.605296882780297,7,40.20425202998344,10.21,in_progress,0.0
0,46.0,-2.217768012057887,-2.7569841521322354,-21.392870389185944,-10.98508894443512,0.7456653183326125,[-10.98508894443512, 0.7456653183326125],1.0,False,True,5.694642074119276,8,40.20425202998344,10.295,in_progress,0.0
0,47.0,-2.1933391732742713,-2.7712375495411052,-22.421393170204322,7.1575963497161865,0.7926027625799179,[7.1575963497161865, 0.7926027625799179],1.0,False,True,5.762247884814631,8,40.20425202998344,10.388,in_progress,0.0
0,48.0,-2.100575158188523,-2.82641608266449,-25.584670736154116,-5.798277407884598,0.7427211692556739,[-5.798277407884598, 0.7427211692556739],1.0,False,True,6.019612020669916,8,40.20425202998344,10.443,in_progress,0.0
0,49.0,-2.0739438428935038,-2.8419394913500273,-26.185426040301756,11.155231297016144,0.6526236906647682,[11.155231297016144, 0.6526236906647682],1.0,False,True,6.093524118058141,8,40.20425202998344,10.484,in_progress,0.0
0,50.0,-2.0431596493030293,-2.8596171456590094,-26.731076164740085,24.765901565551758,0.9909218847751617,[24.765901565551758, 0.9909218847751617],1.0,False,True,6.178576089562834,8,40.20425202998344,10.555,in_progress,0.0
0,51.0,-1.9718321201233557,-2.8963343146520772,-26.786536534669214,23.94597351551056,1.0,[23.94597351551056, 1.0],1.0,False,True,6.373039133576546,8,40.20425202998344,10.674,in_progress,0.0
0,52.0,-1.89626548597222,-2.9265082419768604,-25.248891559547907,20.738024711608887,1.0,[20.738024711608887, 1.0],1.0,False,True,6.5737037792719555,9,40.20425202998344,10.713000000000001,in_progress,0.0
0,53.0,-1.8338353577075999,-2.948829410556487,-23.81574800343678,22.10630178451538,1.0,[22.10630178451538, 1.0],0.5,False,True,6.737884506713112,9,40.20425202998344,10.768,in_progress,0.0
0,54.0,-1.8105266252261072,-2.9563834251133447,-23.22976310989036,-5.308026373386383,0.8441329300403595,[-5.308026373386383, 0.8441329300403595],0.5,False,True,6.798757492369075,9,40.20425202998344,10.879,in_progress,0.0
0,55.0,-1.6908115117782545,-2.9881291114891484,-19.6507556504525,9.48179841041565,0.5,[9.48179841041565, 0.5],0.5,False,True,7.1068018510089,9,40.20425202998344,10.905,in_progress,0.0
0,56.0,-1.6593579478700948,-2.9956100117881053,-18.81320205809974,-6.661309450864792,0.7320930548012257,[-6.661309450864792, 0.7320930548012257],0.5,False,True,7.187208260255192,10,40.20425202998344,10.957,in_progress,0.0
0,57.0,-1.6177486226560103,-3.005293977659161,-17.816701788789516,5.924398899078369,0.784378670156002,[5.924398899078369, 0.784378670156002],0.5,False,True,7.293445925979501,10,40.20425202998344,11.061,in_progress,0.0
0,58.0,-1.5366239057116309,-3.0224257166130233,-15.99514408997533,1.799439936876297,0.8178489804267883,[1.799439936876297, 0.8178489804267883],0.5,False,True,7.499500739116444,10,40.20425202998344,11.092,in_progress,0.0
0,59.0,-1.5117143061323925,-3.026980982472334,-15.383523446097472,7.535895109176636,0.8143691197037697,[7.535895109176636, 0.8143691197037697],0.5,False,True,7.5632252106494695,10,40.20425202998344,11.173,in_progress,0.0
0,60.0,-1.4232992286925483,-3.040128789692285,-13.072840270628854,-1.4835944026708603,0.7528007798828185,[-1.4835944026708603, 0.7528007798828185],1.0,False,True,7.78432831703669,10,40.20425202998344,11.246,in_progress,0.0
0,61.0,-1.3729288608075416,-3.046609683374776,-11.921467785181317,-20.433138012886047,0.9700023531913757,[-20.433138012886047, 0.9700023531913757],1.0,False,True,7.909663374617986,11,40.20425202998344,11.294,in_progress,0.0
0,62.0,-1.3625101516803932,-3.047892519253842,-11.702676686421261,-9.821375012397766,0.6703905984759331,[-9.821375012397766, 0.6703905984759331],1.0,False,True,7.93555203797795,11,40.20425202998344,11.383,in_progress,0.0
0,63.0,-1.2648033631871243,-3.062141802201461,-10.463738878168584,-7.720969319343567,0.6666250973939896,[-7.720969319343567, 0.6666250973939896],1.0,False,True,8.179716910850788,11,40.20425202998344,11.493,in_progress,0.0
0,64.0,-1.1984814735719127,-3.0704624656302193,-9.594912363843875,2.2608326375484467,0.8793321549892426,[2.2608326375484467, 0.8793321549892426],1.0,False,True,8.348584732471814,11,40.20425202998344,11.52,in_progress,0.0
0,65.0,-1.1877690165423394,-3.072060248599473,-9.536310711907708,0.5739616602659225,0.6157942414283752,[0.5739616602659225, 0.6157942414283752],1.0,False,True,8.37530670751402,11,40.20425202998344,11.578,in_progress,0.0
0,66.0,-1.132171589701611,-3.078262062069761,-8.840010431621574,-12.884401381015778,0.6652497723698616,[-12.884401381015778, 0.6652497723698616],1.0,False,True,8.512579525960273,11,40.20425202998344,11.666,in_progress,0.0
0,67.0,-1.0634471733792377,-3.090655932564972,-9.21963013751866,-2.5711099058389664,0.753628094214946,[-2.5711099058389664, 0.753628094214946],1.0,False,True,8.685460391149748,12,40.20425202998344,11.718,in_progress,0.0
0,68.0,-1.0427564779021425,-3.0944509083565253,-9.33944583655112,-16.428828835487366,0.6125452220439911,[-16.428828835487366, 0.6125452220439911],1.0,False,True,8.73755221329479,12,40.20425202998344,11.775,in_progress,0.0
0,69.0,-0.9992045210492355,-3.1041798015262625,-9.928810143937778,-4.485404938459396,0.7505225432105362,[-4.485404938459396, 0.7505225432105362],1.0,False,True,8.848377698872739,12,40.20425202998344,11.835,in_progress,0.0
0,70.0,-0.9702923392758351,-3.1113572556335294,-10.483966811854156,-11.857391595840454,0.6049587577581406,[-11.857391595840454, 0.6049587577581406],1.0,False,True,8.922435843462866,12,40.20425202998344,11.887,in_progress,0.0
0,71.0,-0.9380139927366924,-3.119392040425543,-10.958030265799517,-3.891501724720001,0.7732104994356632,[-3.891501724720001, 0.7732104994356632],1.0,False,True,9.005131031036218,12,40.20425202998344,11.965,in_progress,0.0
0,72.0,-0.8102589837182309,-3.1559815610712536,-13.236781924768929,-13.236137330532074,0.6156140267848969,[-13.236137330532074, 0.6156140267848969],1.0,False,True,9.337634777658122,12,40.20425202998344,12.059,in_progress,0.0
0,73.0,-0.7771660493197126,-3.1666795354935138,-13.918815940606322,-6.745666265487671,0.7835212126374245,[-6.745666265487671, 0.7835212126374245],1.0,False,True,9.42412297148007,13,40.20425202998344,12.096,in_progress,0.0
0,74.0,-0.7633448399044367,-3.171904117531559,-14.366448983581444,-5.884622633457184,0.6508656740188599,[-5.884622633457184, 0.6508656740188599],1.0,False,True,9.460786890749743,13,40.20425202998344,12.178,in_progress,0.0
0,75.0,-0.7036136556588348,-3.1920255753191746,-15.4568909878526,-11.29795789718628,0.702375553548336,[-11.29795789718628, 0.702375553548336],1.0,False,True,9.617476063910916,13,40.20425202998344,12.259,in_progress,0.0
0,76.0,-0.6408709126864772,-3.218153129106346,-17.39674290017026,-9.398946762084961,0.6152672618627548,[-9.398946762084961, 0.6152672618627548],1.0,False,True,9.785642884087247,13,40.20425202998344,12.338,in_progress,0.0
0,77.0,-0.5959597079233381,-3.2362310287227527,-18.287163806955665,2.5300095230340958,0.6446247547864914,[2.5300095230340958, 0.6446247547864914],1.0,False,True,9.905256500487525,13,40.20425202998344,12.393,in_progress,0.0
0,78.0,-0.5747443677404017,-3.2453798836971854,-18.78503041044882,-6.425550878047943,0.7583526354283094,[-6.425550878047943, 0.7583526354283094],1.0,False,True,9.962330599578438,13,40.20425202998344,12.439,in_progress,0.0
0,79.0,-0.5213613826188431,-3.2694971080573194,-20.073997614299152,-10.211176872253418,0.7622148068621755,[-10.211176872253418, 0.7622148068621755],1.0,False,True,10.10672344448944,13,40.20425202998344,12.508,in_progress,0.0
0,80.0,-0.5026420878351693,-3.2779927099539488,-20.46006392351481,-3.8860076665878296,0.9511370956897736,[-3.8860076665878296, 0.9511370956897736],1.0,False,True,10.157383795372855,13,40.20425202998344,12.607,in_progress,0.0
0,81.0,-0.4160951046593795,-3.3241517188165974,-23.270001366083733,7.078663408756256,0.7605266533792019,[7.078663408756256, 0.7605266533792019],1.0,False,True,10.396504738720726,14,40.20425202998344,12.668,in_progress,0.0
0,82.0,-0.36175961211886876,-3.3508329154997303,-23.958657265704446,0.7275275141000748,0.9031507968902588,[0.7275275141000748, 0.9031507968902588],1.0,False,True,10.540909144652447,14,40.20425202998344,12.717,in_progress,0.0
0,83.0,-0.33875241806610457,-3.3627793467393317,-24.349527330913585,30.0,0.5170847773551941,[30.0, 0.5170847773551941],0.5,False,True,10.60295420037562,14,40.20425202998344,12.768,in_progress,0.0
0,84.0,-0.2764480849706869,-3.3922869643275635,-24.626068976793324,26.330716609954834,1.0,[26.330716609954834, 1.0],0.5,False,True,10.771895622386651,14,40.20425202998344,12.827,in_progress,0.0
0,85.0,-0.24483508616578972,-3.406431855094547,-24.569042127130466,11.491004526615143,0.9929080754518509,[11.491004526615143, 0.9929080754518509],0.5,False,True,10.857066466633203,14,40.20425202998344,12.914,in_progress,0.0
0,86.0,-0.1633520587487179,-3.438068509750125,-23.49618873265711,19.954410195350647,1.0,[19.954410195350647, 1.0],0.5,False,True,11.073392751604807,15,40.20425202998344,12.955,in_progress,0.0
0,87.0,-0.11021648087644823,-3.4548576851031565,-22.176518523865898,15.647193789482117,0.8965459167957306,[15.647193789482117, 0.8965459167957306],0.5,False,True,11.211908917311879,15,40.20425202998344,13.0,in_progress,0.0
0,88.0,-0.052676684802099166,-3.471428326052092,-20.714249696257863,19.954748153686523,0.9564941674470901,[19.954748153686523, 0.9564941674470901],0.5,False,True,11.34974945963697,15,40.20425202998344,13.144,in_progress,0.0
0,89.0,0.0965479513248701,-3.491814842761672,-14.042591197222873,14.907620251178741,0.9836520254611969,[14.907620251178741, 0.9836520254611969],0.5,False,True,11.722410374418878,16,40.20425202998344,13.207,in_progress,0.0
0,90.0,0.12770032977279983,-3.4936649515692455,-12.66862994264931,2.469453066587448,0.7798671666532755,[2.469453066587448, 0.7798671666532755],0.5,False,True,11.798797277880395,16,40.20425202998344,13.253,in_progress,0.0
0,91.0,0.20880663652555775,-3.49731571819438,-9.43647695238202,6.489565372467041,0.832354374229908,[6.489565372467041, 0.832354374229908],1.0,False,True,11.996989657382471,16,40.20425202998344,13.332,in_progress,0.0
0,92.0,0.2608161683253185,-3.495218732038044,-6.9783511579191115,-5.524989813566208,0.8457515761256218,[-5.524989813566208, 0.8457515761256218],1.0,False,True,12.109931662382136,16,40.20425202998344,13.39,in_progress,0.0
0,93.0,0.29710850765321795,-3.493331937905267,-5.503144718739944,-5.971265584230423,1.0,[-5.971265584230423, 1.0],1.0,False,True,12.19779469130894,16,40.20425202998344,13.413,in_progress,0.0
0,94.0,0.34046303795195754,-3.4916951190531207,-4.146078324090415,30.0,1.0,[30.0, 1.0],1.0,False,True,12.303037731231385,16,40.20425202998344,13.477,in_progress,0.0
0,95.0,0.4306010772925604,-3.4849095507669663,-1.3338804743733363,16.912944316864014,0.7779933214187622,[16.912944316864014, 0.7779933214187622],1.0,False,True,12.520298795348413,17,40.20425202998344,13.567,in_progress,0.0
0,96.0,0.487247580753413,-3.4751466600465166,1.2263291070629545,-17.81189203262329,0.7032952755689621,[-17.81189203262329, 0.7032952755689621],1.0,False,True,12.654316886197156,17,40.20425202998344,13.652,in_progress,0.0
0,97.0,0.5565077096652176,-3.462166582485554,3.7945718710065037,-4.970030039548874,0.5,[-4.970030039548874, 0.5],1.0,False,True,12.817345355510817,17,40.20425202998344,13.719,in_progress,0.0
0,98.0,0.6205482508833964,-3.4503375351098433,5.54260237995865,-21.33998215198517,0.6113001853227615,[-21.33998215198517, 0.6113001853227615],1.0,False,True,12.972243124094696,17,40.20425202998344,13.783,in_progress,0.0
0,99.0,0.645147785481443,-3.4457564568836374,6.08479747308928,-12.76355355978012,0.853920191526413,[-12.76355355978012, 0.853920191526413],1.0,False,True,13.031732578420636,17,40.20425202998344,13.859,in_progress,0.0
0,100.0,0.6973072779625236,-3.4378172991174067,6.592541125344992,-12.685368955135345,0.9142752140760422,[-12.685368955135345, 0.9142752140760422],1.0,False,True,13.158373615355213,17,40.20425202998344,13.884,in_progress,0.0
0,101.0,0.7290926418780418,-3.4336399973373055,6.6899680257896845,-17.12958812713623,1.0,[-17.12958812713623, 1.0],1.0,False,True,13.23573439973505,18,40.20425202998344,13.939,in_progress,0.0
0,102.0,0.7931256767802384,-3.425865720118484,6.705814782780946,-2.954375445842743,1.0,[-2.954375445842743, 1.0],1.0,False,True,13.391762855380506,18,40.20425202998344,14.061,in_progress,0.0
0,103.0,0.9184854708932704,-3.4177051237796063,5.36860734745075,-30.0,1.0,[-30.0, 1.0],1.0,False,True,13.707284164030211,18,40.20425202998344,14.121,in_progress,0.0
0,104.0,0.9890749794930417,-3.416827565286611,4.0420626921928315,-30.0,0.8770416527986526,[-30.0, 0.8770416527986526],1.0,False,True,13.882209230332823,18,40.20425202998344,14.185,in_progress,0.0
0,105.0,1.016128892006673,-3.418003170399503,3.294742144717753,-18.426437973976135,1.0,[-18.426437973976135, 1.0],1.0,False,True,13.949531023447179,19,40.20425202998344,14.235,in_progress,0.0
0,106.0,1.0508101514078356,-3.421228009260472,2.045615723310361,-28.558014035224915,0.5688491016626358,[-28.558014035224915, 0.5688491016626358],1.0,False,True,14.036151706593502,19,40.20425202998344,14.288,in_progress,0.0
0,107.0,1.1393841898727934,-3.436684393651882,-1.9717937434724377,-0.3616658505052328,0.8273945748806,[-0.3616658505052328, 0.8273945748806],1.0,False,True,14.25871603659539,19,40.20425202998344,14.393,in_progress,0.0
0,108.0,1.1945891851001953,-3.4498489279475324,-4.532323879304033,0.9956403449177742,0.7671883814036846,[0.9956403449177742, 0.7671883814036846],1.0,False,True,14.40553098799866,19,40.20425202998344,14.426,in_progress,0.0
0,109.0,1.2115346207393491,-3.45402651454328,-5.2579611685064815,22.581916451454163,0.6692145019769669,[22.581916451454163, 0.6692145019769669],1.0,False,True,14.447980835976676,19,40.20425202998344,14.472,in_progress,0.0
0,110.0,1.2844415672731269,-3.468323848541282,-6.900719553284404,30.0,0.9205385744571686,[30.0, 0.9205385744571686],1.0,False,True,14.630336225384976,19,40.20425202998344,14.541,in_progress,0.0
0,111.0,1.3357727227780314,-3.474450274051848,-6.89346383717729,21.98622465133667,0.8425552323460579,[21.98622465133667, 0.8425552323460579],1.0,False,True,14.758422713517302,20,40.20425202998344,14.622,in_progress,0.0
