Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
33,1.0,0.0,0.0,736.0,13.0,128.0,1678.0,0.1,100.0,100.0,0.0,233.91052389144897,,,,,,,,,,,,,,,,,,,,,52.847914349564,31.652848061654662,95.02478026261907,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,826.0,14.0,90.0,1768.0,0.1,55.0,55.0,0.0,243.48012495040894,,,,,,,,,,,,,,,,,,,,,32.51373126826508,21.33024785873691,53.12625561698493,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,915.0,15.0,89.0,1857.0,0.1,46.0,46.0,0.0,252.96410846710205,,,,,,,,,,,,,,,,,,,,,25.363276841586025,16.62858321460602,44.760923975509805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,957.0,16.0,42.0,1899.0,0.1,11.0,11.0,0.0,257.85849595069885,,,,,,,,,,,,,,,,,,,,,4.9316575355145265,5.426151754283794,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,1003.0,17.0,46.0,1945.0,0.1,11.0,11.0,0.0,262.9294636249542,,,,,,,,,,,,,,,,,,,,,4.502817749817611,5.367852336483623,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,1151.0,18.0,148.0,2093.0,0.1,117.0,117.0,0.0,278.3296365737915,,,,,,,,,,,,,,,,,,,,,56.64910942326097,39.65395230008246,110.70041679408654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,1227.0,19.0,76.0,2169.0,0.1,54.0,54.0,0.0,286.55893087387085,,,,,,,,,,,,,,,,,,,,,29.608639283725218,18.96032401320868,52.79568588390026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,1261.0,20.0,34.0,2203.0,0.1,9.0,9.0,0.0,290.40818905830383,,,,,,,,,,,,,,,,,,,,,5.503585774048637,4.330405959245623,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,159.0,1.0,159.0,2362.0,0.1,105.0,105.0,0.0,481.1536204814911,,,,,,,,,,,,,,,,,,,,,47.071946685837645,33.98669773715128,99.28762748032595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,334.0,2.0,175.0,2537.0,0.1,135.0,135.0,0.0,499.74222207069397,,,,,,,,,,,,,,,,,,,,,70.02644675586612,39.236271113603514,125.2262459021815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
