episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-7.164559864756204,0.8620416623602508,-94.95256634549973,30.0,0.6974421387140329,[30.0, 0.6974421387140329],0.0,False,True,0.32364212801689773,0,43.31233099315103,29.327,prepare,0.0
0,2.0,-7.164346458477481,0.8620936455159447,-94.8965366529166,-8.766872299501276,0.6767615509202394,[-8.766872299501276, 0.6767615509202394],1.000000006667289,False,True,0.3234800143915865,0,43.31233099315103,29.384,in_progress,0.0
0,3.0,-7.165650511761296,0.851224812393273,-95.01793052234196,3.438215644637012,0.7483518184052268,[3.438215644637012, 0.7483518184052268],1.000000006667289,False,True,0.348740347439374,1,43.31233099315103,29.439,in_progress,0.0
0,4.0,-7.16845721735759,0.8339683517773738,-95.37593380686474,-29.64032945913505,0.5,[-29.64032945913505, 0.5],2.0,False,True,0.38899298451544,1,43.31233099315103,29.519,in_progress,0.0
0,5.0,-7.172180083354033,0.8133527833768626,-95.85034091212597,-13.952495557160663,0.6783623327935037,[-13.952495557160663, 0.6783623327935037],1.3157871622048105,False,True,0.43715484083631273,1,43.31233099315103,29.592,in_progress,0.0
0,6.0,-7.1804539319822,0.7655069691869664,-96.7096980418255,-29.881158533123333,0.5,[-29.881158533123333, 0.5],1.0000012097797415,False,True,0.5488586464754394,1,43.31233099315103,29.661,in_progress,0.0
0,7.0,-7.189108551196237,0.7247850346653945,-97.60988825220849,-27.253066734602314,0.7825731537024736,[-27.253066734602314, 0.7825731537024736],1.0000010083530988,False,True,0.6442520893351358,1,43.31233099315103,29.716,in_progress,0.0
0,8.0,-7.205565921340053,0.6743712221499009,-99.83632968698291,-30.0,0.9599986588775276,[-30.0, 0.9599986588775276],1.0000008644271772,False,True,0.7610717972637924,1,43.31233099315103,29.778,in_progress,0.0
0,9.0,-7.225854914118573,0.6213522378080067,-102.39124270713376,14.580142112193322,0.7140210489574871,[14.580142112193322, 0.7140210489574871],1.0000007564555176,False,True,0.8854626207751876,1,43.31233099315103,29.865,in_progress,0.0
0,10.0,-7.245503035884709,0.5790668586219966,-104.74792340333015,-6.458506855508585,0.6350002310499967,[-6.458506855508585, 0.6350002310499967],1.0000006724614254,False,True,0.9850301302346227,1,43.31233099315103,29.929,in_progress,0.0
0,11.0,-7.271061956933839,0.5220317257289162,-107.02908198069743,30.0,0.5,[30.0, 0.5],1.0000012171686583,False,True,1.1192304914419025,2,43.31233099315103,29.987000000000002,in_progress,0.0
0,12.0,-7.291859188918234,0.48037207042457264,-108.79705695364392,-12.24852224487686,1.0,[-12.24852224487686, 1.0],1.0000011066394137,False,True,1.2174739141848112,2,43.31233099315103,30.071,in_progress,0.0
0,13.0,-7.31342281710193,0.43850399975838583,-110.4267006604159,0.21543004764787455,0.8064192743912053,[0.21543004764787455, 0.8064192743912053],1.000001014513021,False,True,1.3162774996939102,2,43.31233099315103,30.121,in_progress,0.0
0,14.0,-7.340783862889742,0.3850354149888667,-111.96971910781076,-30.0,0.9899650494729364,[-30.0, 0.9899650494729364],1.0000009365466453,False,True,1.4327927266030671,2,43.31233099315103,30.189,in_progress,0.0
0,15.0,-7.371456744848417,0.3311621405707891,-113.87581867579009,30.0,0.847016883239293,[30.0, 0.847016883239293],1.0000008697086367,False,True,1.5583438858821839,2,43.31233099315103,30.25,in_progress,0.0
0,16.0,-7.3979496607012365,0.2867518529364359,-115.29124090480997,-6.021885279237349,0.5,[-6.021885279237349, 0.5],1.000000811775128,False,True,1.6618883194492542,2,43.31233099315103,30.312,in_progress,0.0
0,17.0,-7.431193387641824,0.22867123275267334,-116.43221591399568,30.0,1.0,[30.0, 1.0],1.0000011473601318,False,True,1.7972514361368108,3,43.31233099315103,30.392,in_progress,0.0
0,18.0,-7.457288026796477,0.18241317653870315,-117.08825199014655,29.53510537139408,0.6982360904975082,[29.53510537139408, 0.6982360904975082],1.0000010799412464,False,True,1.9050460295889842,3,43.31233099315103,30.448,in_progress,0.0
0,19.0,-7.483036212021646,0.12876108445513296,-116.76849278621272,0.9229013206577221,0.7764212138518767,[0.9229013206577221, 0.7764212138518767],1.0000010200057075,False,True,2.0298962763964057,3,43.31233099315103,30.544,in_progress,0.0
0,20.0,-7.512136867177054,0.06461080692028379,-116.12985597286182,30.0,0.5,[30.0, 0.5],1.000000966373076,False,True,2.161916825836062,3,43.31233099315103,30.568,in_progress,0.0
0,21.0,-7.528103277964673,0.02442894914024149,-115.33560871605742,30.0,0.7071245170647086,[30.0, 0.7071245170647086],1.0000009180987834,False,True,2.254432336445076,3,43.31233099315103,30.676,in_progress,0.0
0,22.0,-7.544902681873527,-0.038664519352786184,-112.65993612549335,17.76148095949239,0.9611552262167069,[17.76148095949239, 0.9611552262167069],1.0000008744180224,False,True,2.399831888335764,3,43.31233099315103,30.729,in_progress,0.0
0,23.0,-7.555215418640528,-0.08819124398974895,-110.40755770788674,-30.0,1.0,[-30.0, 1.0],1.000001117673238,False,True,2.5140125736918035,4,43.31233099315103,30.787,in_progress,0.0
0,24.0,-7.57010060148718,-0.16368620053001431,-107.73295120602346,30.0,0.8868745135642845,[30.0, 0.8868745135642845],1.0000010691307033,False,True,2.68807466329001,4,43.31233099315103,30.86,in_progress,0.0
0,25.0,-7.581401718526883,-0.21368170152890179,-106.68068342732434,-17.965619933822722,0.5,[-17.965619933822722, 0.5],1.0000010246292348,False,True,2.786002482542023,4,43.31233099315103,30.939,in_progress,0.0
0,26.0,-7.596397905231456,-0.2869044850237873,-105.21954610602731,7.905974004767067,1.0,[7.905974004767067, 1.0],1.000000983684382,False,True,2.954090775918855,4,43.31233099315103,30.992,in_progress,0.0
0,27.0,-7.605241366088478,-0.33465147201636525,-104.32587862394544,30.0,0.592164421209303,[30.0, 0.592164421209303],1.0000009458861538,False,True,3.0637543028442007,4,43.31233099315103,31.05,in_progress,0.0
0,28.0,-7.612151473222585,-0.4019069020241685,-102.10012257054431,11.604545887516963,0.9003902408627866,[11.604545887516963, 0.9003902408627866],1.0000011423283053,False,True,3.2185609793116368,5,43.31233099315103,31.134,in_progress,0.0
0,29.0,-7.614871597988406,-0.46693106648197935,-99.69590181834599,-20.133819106672014,0.8701087969507109,[-20.133819106672014, 0.8701087969507109],1.0000011015758072,False,True,3.3684723462097854,5,43.31233099315103,31.193,in_progress,0.0
0,30.0,-7.616762672145291,-0.517598875979468,-98.16163206651136,-30.0,0.6776174341548309,[-30.0, 0.6776174341548309],1.000001063630837,False,True,3.490264495751958,5,43.31233099315103,31.248,in_progress,0.0
0,31.0,-7.624653064511553,-0.5795691711708466,-97.86552953262,30.0,0.5448939999111335,[30.0, 0.5448939999111335],1.0000010282129304,False,True,3.632921591901936,5,43.31233099315103,31.32,in_progress,0.0
0,32.0,-7.630775983958696,-0.6371800879582064,-97.42944703774583,30.0,0.8792975770462199,[30.0, 0.8792975770462199],1.0000009950777762,False,True,3.765602936065361,5,43.31233099315103,31.374,in_progress,0.0
0,33.0,-7.632078361297303,-0.6959694057670178,-96.01760380981324,30.0,0.5,[30.0, 0.5],1.0000011593368985,False,True,3.901241500095169,6,43.31233099315103,31.449,in_progress,0.0
0,34.0,-7.628625256799664,-0.7470277582290361,-93.93726375648765,-17.956839256278712,0.9389956792380121,[-17.956839256278712, 0.9389956792380121],1.0000011242449738,False,True,4.0192687070937385,6,43.31233099315103,31.527,in_progress,0.0
0,35.0,-7.623401227131014,-0.8058067097837476,-91.85939796494633,26.561355220771915,0.7091824149552061,[26.561355220771915, 0.7091824149552061],1.0000010912150272,False,True,4.155204389507332,6,43.31233099315103,31.594,in_progress,0.0
0,36.0,-7.616863899702729,-0.855496938902913,-89.94572180835964,14.295578812552556,0.6812493378911929,[14.295578812552556, 0.6812493378911929],1.0000010600705054,False,True,4.263437130548898,6,43.31233099315103,31.648,in_progress,0.0
0,37.0,-7.606670362979761,-0.9125806399443614,-87.60939056758178,-17.423016007100557,0.9121421626105557,[-17.423016007100557, 0.9121421626105557],1.0000010306544516,False,True,4.395840432638295,6,43.31233099315103,31.722,in_progress,0.0
0,38.0,-7.597527342703574,-0.97949637447976,-86.25723734245818,8.673548501487119,0.6583837704913456,[8.673548501487119, 0.6583837704913456],1.0000010028268602,False,True,4.550867154718274,7,43.31233099315103,31.811,in_progress,0.0
0,39.0,-7.590451071765561,-1.0316792029325947,-85.4000292788597,-0.22266105625451615,0.716686514761134,[-0.22266105625451615, 0.716686514761134],1.000001140458025,False,True,4.6717580079459164,7,43.31233099315103,31.88,in_progress,0.0
0,40.0,-7.579793542932757,-1.0946988679389713,-84.14205347991665,6.674075178513384,0.5847594421691217,[6.674075178513384, 0.5847594421691217],1.0000011112480072,False,True,4.8178909703633845,7,43.31233099315103,31.926,in_progress,0.0
0,41.0,-7.570087859958504,-1.1388975940018549,-82.90849636635984,21.476376657610253,0.8231757312489546,[21.476376657610253, 0.8231757312489546],1.0000010834969078,False,True,4.904258517303589,7,43.31233099315103,31.99,in_progress,0.0
0,42.0,-7.554409715273133,-1.1946120662612043,-80.93639013163387,30.0,0.558745573268729,[30.0, 0.558745573268729],1.0000010570980895,False,True,5.0344117579776,7,43.31233099315103,32.076,in_progress,0.0
0,43.0,-7.532719518409001,-1.2448996173646678,-77.79948993740348,15.407888821747271,1.0,[15.407888821747271, 1.0],1.0000010319550607,False,True,5.152682313840662,7,43.31233099315103,32.12,in_progress,0.0
0,44.0,-7.502038296583741,-1.3071295814090629,-74.01620384060014,30.0,0.5,[30.0, 0.5],1.000001160491476,False,True,5.299444985819977,8,43.31233099315103,32.186,in_progress,0.0
0,45.0,-7.47875236710234,-1.341828559036968,-70.96237585122374,17.050866520592905,0.9095370183661704,[17.050866520592905, 0.9095370183661704],1.0000011341465826,False,True,5.381930297443431,8,43.31233099315103,32.254,in_progress,0.0
0,46.0,-7.440654741027894,-1.3922181024544178,-66.48990124359919,-30.0,0.7712493806281315,[-30.0, 0.7712493806281315],1.0000011089712748,False,True,5.502166267383177,8,43.31233099315103,32.324,in_progress,0.0
0,47.0,-7.408204268718337,-1.4367916072120714,-63.741388423447624,-30.0,0.8577066907896391,[-30.0, 0.8577066907896391],1.0000010848893583,False,True,5.59186479038879,8,43.31233099315103,32.38,in_progress,0.0
0,48.0,-7.37785218030595,-1.4834437642419913,-62.256863907645325,-13.895890216339094,0.7709613997899253,[-13.895890216339094, 0.7709613997899253],1.000001061831116,False,True,5.704473052684224,8,43.31233099315103,32.46,in_progress,0.0
0,49.0,-7.347078614971703,-1.5322132762358558,-61.229368733056866,16.35180586760808,0.8163273250119261,[16.35180586760808, 0.8163273250119261],1.0000010397326349,False,True,5.822028562166227,8,43.31233099315103,32.53,in_progress,0.0
0,50.0,-7.317789787699496,-1.5753647156454087,-60.091749219089785,11.233634796039617,0.5,[11.233634796039617, 0.5],1.0000011669764133,False,True,5.926394623699057,9,43.31233099315103,32.584,in_progress,0.0
0,51.0,-7.281569547468549,-1.6249540409433096,-58.5642498261959,-18.094814844263322,0.5,[-18.094814844263322, 0.5],1.0000011436635774,False,True,6.046769682558186,9,43.31233099315103,32.651,in_progress,0.0
0,52.0,-7.2581235268990705,-1.6560579767063481,-57.66039302071997,27.982442959798547,0.5,[27.982442959798547, 0.5],1.0000011212639455,False,True,6.122397081071088,9,43.31233099315103,32.715,in_progress,0.0
0,53.0,-7.223798320998192,-1.6974519593127446,-56.01510880370131,30.0,1.0,[30.0, 1.0],1.0000010997248905,False,True,6.223578420625415,9,43.31233099315103,32.798,in_progress,0.0
0,54.0,-7.193511422277513,-1.724984608185538,-53.76395954918118,30.0,0.5891434685114595,[30.0, 0.5891434685114595],1.000001078997753,False,True,6.288352049262924,9,43.31233099315103,32.875,in_progress,0.0
0,55.0,-7.1503489117108305,-1.756514035707184,-50.00427401321337,-30.0,0.9731865619784751,[-30.0, 0.9731865619784751],1.0000010590374742,False,True,6.370925261381745,9,43.31233099315103,32.942,in_progress,0.0
0,56.0,-7.096822412053627,-1.798170951836034,-46.90628813978641,27.19640580109744,1.0,[27.19640580109744, 1.0],1.000001039802269,False,True,6.4791979743022505,9,43.31233099315103,32.989,in_progress,0.0
0,57.0,-7.064491826490971,-1.8249322947278526,-45.62474679262275,-30.0,0.6273315580071476,[-30.0, 0.6273315580071476],1.0000011621573184,False,True,6.548270989561552,9,43.31233099315103,33.043,in_progress,0.0
0,58.0,-7.018268127093592,-1.8612645240793966,-43.88449053532639,30.0,0.5,[30.0, 0.5],0.001,False,True,6.6425955647819706,10,43.31233099315103,33.124,in_progress,0.0
0,59.0,-6.963901184329139,-1.9025912990258904,-42.11100099651153,20.35031256139387,0.794881725053799,[20.35031256139387, 0.794881725053799],0.001,False,True,6.7503077822795134,10,43.31233099315103,33.186,in_progress,0.0
0,60.0,-6.923990810463347,-1.9286998975973995,-40.40088591626136,30.0,0.6622761558128756,[30.0, 0.6622761558128756],0.001,False,True,6.819665220915128,10,43.31233099315103,33.252,in_progress,0.0
0,61.0,-6.875497118615937,-1.9542989768207235,-37.632446009434034,-30.0,0.5990338824253103,[-30.0, 0.5990338824253103],0.001,False,True,6.889872186086977,10,43.31233099315103,33.328,in_progress,0.0
0,62.0,-6.825574960518461,-1.9782368253107794,-34.84558602264982,-2.287516692579704,0.5,[-2.287516692579704, 0.5],0.001,False,True,6.9890695917750305,10,43.31233099315103,33.397,in_progress,0.0
0,63.0,-6.784898007271932,-1.996007851860674,-32.65037392286196,-1.9481749664528216,0.857757168772147,[-1.9481749664528216, 0.857757168772147],0.001,False,True,7.043861718944558,10,43.31233099315103,33.468,in_progress,0.0
0,64.0,-6.742101521732147,-2.0132098113775485,-30.63885784517354,-14.154029708414848,1.0,[-14.154029708414848, 1.0],0.001,False,True,7.09809696530196,10,43.31233099315103,33.547,in_progress,0.0
0,65.0,-6.685494681426299,-2.040039642805116,-29.362504239637044,-11.863175850053494,1.0,[-11.863175850053494, 1.0],0.001,False,True,7.179137689945124,10,43.31233099315103,33.583,in_progress,0.0
0,66.0,-6.6328812241960335,-2.0665007344916115,-28.733299385848266,30.0,0.9028136160149605,[30.0, 0.9028136160149605],0.001,False,True,7.257939278185469,10,43.31233099315103,33.674,in_progress,0.0
0,67.0,-6.565561685326477,-2.0936927045488933,-26.80793507554104,10.565853558572734,0.74907682984433,[10.565853558572734, 0.74907682984433],0.001,False,True,7.343555734213653,11,43.31233099315103,33.737,in_progress,0.0
0,68.0,-6.506229488543595,-2.1136510087693066,-24.78396376270575,-30.0,0.8639181184974103,[-30.0, 0.8639181184974103],0.001,False,False,7.409868570017443,11,43.31233099315103,33.781,in_progress,0.0
0,69.0,-6.446342709700263,-2.1378046522450913,-24.11075812870898,-30.0,0.9988301505851197,[-30.0, 0.9988301505851197],0.001,False,False,7.485949813432032,11,43.31233099315103,33.86,in_progress,0.0
0,70.0,-6.386238303608335,-2.165441507603507,-24.291619089442772,-5.326384889826958,0.7702164782070824,[-5.326384889826958, 0.7702164782070824],0.001,False,False,7.7454793204844306,11,43.31233099315103,33.934,in_progress,0.0
0,71.0,-6.330998943622031,-2.1930675365885146,-24.86196907246614,12.95835698364344,0.5093483910765025,[12.95835698364344, 0.5093483910765025],0.001,False,False,7.840204749898098,11,43.31233099315103,33.991,in_progress,0.0
0,72.0,-6.278394409322895,-2.218627368449442,-25.121483150515527,-15.036404293012302,0.730497391956741,[-15.036404293012302, 0.730497391956741],0.001,True,False,7.9287431621970965,11,43.31233099315103,34.073,off_track,0.0
1,1.0,-7.163073209431648,-1.3020749078699136,-87.37951620873575,-30.0,0.9126341421261738,[-30.0, 0.9126341421261738],0.0,False,True,0.3235310636324429,8,43.31233099315103,34.211,prepare,0.0
1,2.0,-7.163181961415892,-1.3020829761654746,-87.41092357662694,23.551624294281098,0.9401174510911317,[23.551624294281098, 0.9401174510911317],1.000000006667289,False,True,0.32353820436598835,8,43.31233099315103,34.267,in_progress,0.0
1,3.0,-7.162852307001601,-1.3096055430021283,-87.43299385439327,19.069433103937833,1.0,[19.069433103937833, 1.0],1.000000006667289,False,True,0.3409230293034339,8,43.31233099315103,34.337,in_progress,0.0
1,4.0,-7.159102190603309,-1.3335912304183006,-86.77276081878475,9.493198351557183,1.0,[9.493198351557183, 1.0],1.000000006667289,False,True,0.396639118025538,8,43.31233099315103,34.382,in_progress,0.0
1,5.0,-7.156567201035273,-1.368342022242801,-86.60529779939891,-7.556881666503113,0.5330508270979291,[-7.556881666503113, 0.5330508270979291],1.000000006667289,False,True,0.4770557279231834,8,43.31233099315103,34.457,in_progress,0.0
1,6.0,-7.154080844143118,-1.409129628020664,-86.58957544351186,-7.31147707746576,1.0,[-7.31147707746576, 1.0],1.000000006667289,False,True,0.5716562382393077,8,43.31233099315103,34.547,in_progress,0.0
1,7.0,-7.1518604734500455,-1.462000605111275,-86.88526916917557,-1.5846841472792192,0.7960854747163066,[-1.5846841472792192, 0.7960854747163066],1.000000006667289,False,True,0.6937695856978794,8,43.31233099315103,34.579,in_progress,0.0
1,8.0,-7.148367735882685,-1.513563961096701,-86.77558025056304,-21.487605597875763,0.8886946846963985,[-21.487605597875763, 0.8886946846963985],1.000000006667289,False,True,0.8130898948880125,8,43.31233099315103,34.661,in_progress,0.0
